,asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,product_availability,coupon_text
179,B093BBBM3T,Ring Plug-In Mount for Floodlight Cams - White,$19.99,,USD,4.7,5176,https://www.amazon.com/dp/B093BBBM3T,https://m.media-amazon.com/images/I/41bJFVpbXrL._AC_UY654_FMwebp_QL65_.jpg,3,$18.04,False,False,True,False,4K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",True,,,,
180,B09BG4V7JC,2-Year Accident Protection Plan for Fire HD 8,$12.99,,USD,3.1,71,https://www.amazon.com/dp/B09BG4V7JC,https://m.media-amazon.com/images/I/61c24ioz2oL._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,False,False,False,False,3K+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
181,B097VZY4C7,Ring Gutter Mount for Cameras and Solar Panels - White,$24.99,,USD,4.5,2806,https://www.amazon.com/dp/B097VZY4C7,https://m.media-amazon.com/images/I/21N0rPYvn6L._AC_UY480_FMwebp_QL65_.jpg,4,$24.25,False,False,True,False,2K+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
182,B07W2VL19C,"Add-On Mount for Stick Up Cam, White",$19.99,,USD,4.6,10713,https://www.amazon.com/dp/B07W2VL19C,https://m.media-amazon.com/images/I/51RkES77CnL._AC_UY654_FMwebp_QL65_.jpg,1,$19.99,False,False,True,False,3K+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",True,,,,
183,B07Q5JW4J3,"Amazon 3ft USB to USB-C Cable, Black (designed for use with Fire tablets and USB-C compatible devices)",$9.99,,USD,4.6,1409,https://www.amazon.com/dp/B07Q5JW4J3,https://m.media-amazon.com/images/I/4164mGLyAAL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,False,False,True,False,1K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
184,B094YHJJVG,"Amazon Basics - Outdoor Smart Plug with 2 Individually Controlled Outlets, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, Black",$23.99,,USD,4.6,2550,https://www.amazon.com/dp/B094YHJJVG,https://m.media-amazon.com/images/I/61XLOcCypdL._AC_UY654_FMwebp_QL65_.jpg,7,$21.49,False,False,True,True,3K+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
185,B08BX7VCD4,2-Year Accident Protection for Fire HD 10 (11th Generation),$24.99,,USD,,0,https://www.amazon.com/dp/B08BX7VCD4,https://m.media-amazon.com/images/I/61GZ0FGxt2L._AC_UY654_FMwebp_QL65_.jpg,1,$24.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
186,B07WGJ8ZD3,Amazon eero mesh WiFi router,$69.99,,USD,4.3,12858,https://www.amazon.com/dp/B07WGJ8ZD3,https://m.media-amazon.com/images/I/41fu0zjxqQL._AC_UY654_FMwebp_QL65_.jpg,1,$69.99,False,False,True,True,7K+ bought in past month,"FREE delivery Tue, Oct 22 Or fastest delivery Fri, Oct 18",False,,,,
187,B0B64RPMX9,Glass Screen Protector for Amazon Fire HD 8 tablet (2022 &amp; 2024 releases),$11.99,$17.99,USD,4.5,6412,https://www.amazon.com/dp/B0B64RPMX9,https://m.media-amazon.com/images/I/41kWnRHW07L._AC_UY654_FMwebp_QL65_.jpg,2,$10.64,False,False,True,False,400+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
188,B09CBZSVL6,Ring Wall Mount for Cameras and Solar Panels - White,$19.99,,USD,4.5,3756,https://www.amazon.com/dp/B09CBZSVL6,https://m.media-amazon.com/images/I/51-Peig-ECL._AC_UY654_FMwebp_QL65_.jpg,1,$19.99,False,False,True,False,3K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",True,,,,
189,B09Y69PCDQ,Kindle Scribe Pen Replacement Tips,$14.99,,USD,4.7,899,https://www.amazon.com/dp/B09Y69PCDQ,https://m.media-amazon.com/images/I/61VD1DuRykL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
190,B08ZPNWW38,"Ring Spare Parts Kit for Floodlight Cam Wired Pro, White",$4.99,,USD,4.7,586,https://www.amazon.com/dp/B08ZPNWW38,https://m.media-amazon.com/images/I/51ioOYR8YQS._AC_UY654_FMwebp_QL65_.jpg,1,$4.99,False,False,True,False,100+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
191,B084SD48DM,Blink USB flash drive for local video storage with the Blink Sync Module 2,$14.99,,USD,4.5,21243,https://www.amazon.com/dp/B084SD48DM,https://m.media-amazon.com/images/I/51wF3skITNL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,False,4K+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
192,B09Y7CS3HC,"Made for Amazon Clear Case and Glass Screen Protector, for Kindle (2022 Release)",$24.99,,USD,4.7,1680,https://www.amazon.com/dp/B09Y7CS3HC,https://m.media-amazon.com/images/I/51-ClTHtI6L._AC_UY654_FMwebp_QL65_.jpg,10,$8.71,False,False,True,True,400+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
193,B0876RHTRK,"Like-new Ring Video Doorbell 3 Plus – enhanced wifi, improved motion detection, 4-second video previews, easy installation",$74.99,$179.99,USD,4.5,1601,https://www.amazon.com/dp/B0876RHTRK,https://m.media-amazon.com/images/I/71cck3V1GLL._AC_UY654_FMwebp_QL65_.jpg,1,$74.99,False,False,True,False,2K+ bought in past month,"FREE delivery Tue, Oct 22 Or fastest delivery Fri, Oct 18",False,,,,
194,B07KXBX65F,"Ring Smart Lighting – Bridge, White",$49.99,,USD,4.6,19468,https://www.amazon.com/dp/B07KXBX65F,https://m.media-amazon.com/images/I/618vaLMYYuL._AC_UY654_FMwebp_QL65_.jpg,1,$49.99,False,False,True,True,3K+ bought in past month,"FREE delivery Tue, Oct 22 Or fastest delivery Sat, Oct 19",False,,,,
195,B08W8KS8D3,"Amazon Smart Air Quality Monitor – Know your air, Works with Alexa",$69.99,,USD,4.2,4583,https://www.amazon.com/dp/B08W8KS8D3,https://m.media-amazon.com/images/I/61LpARNodUL._AC_UY654_FMwebp_QL65_.jpg,1,$69.99,False,False,True,True,4K+ bought in past month,"FREE delivery Tue, Oct 22 Or fastest delivery Sat, Oct 19",False,,,,
196,B0BSN4K54V,"Amazon Fire HD 10 Tablet Protective Cover (Only compatible with 13th generation tablet, 2023 release) - Black",$39.99,,USD,4.6,2634,https://www.amazon.com/dp/B0BSN4K54V,https://m.media-amazon.com/images/I/41VfqX3eJKL._AC_UY654_FMwebp_QL65_.jpg,7,$31.53,False,False,True,True,3K+ bought in past month,"FREE delivery Tue, Oct 22 Or fastest delivery Fri, Oct 18",False,,,,
197,B07H4VQPK3,Hardwired Transformer for Ring Wired Video Doorbells,$24.99,,USD,4.4,5360,https://www.amazon.com/dp/B07H4VQPK3,https://m.media-amazon.com/images/I/71pyjjqH6sL._AC_UY654_FMwebp_QL65_.jpg,1,$24.99,True,False,True,False,2K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
198,B09KMGZ9Y7,"Amazon Fire HD 8 Tablet Cover (Only compatible with 12th generation tablet, 2022 release), Grey",$14.99,$32.99,USD,4.6,4242,https://www.amazon.com/dp/B09KMGZ9Y7,https://m.media-amazon.com/images/I/61UAfZgiGjL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,False,300+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
199,B09MV46JXS,4-Year Protection plan for Fire TV 40&quot; 2-Series,$29.99,$39.99,USD,2.8,4,https://www.amazon.com/dp/B09MV46JXS,https://m.media-amazon.com/images/I/616ERTld7rL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,False,False,500+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
200,B08VZR6F2M,"Amazon Kindle Paperwhite Case (11th Generation), Thin and Light, Foldable Protective Cover - Leather",$30.99,$41.99,USD,4.6,12831,https://www.amazon.com/dp/B08VZR6F2M,https://m.media-amazon.com/images/I/51yia+WWdtL._AC_UY654_FMwebp_QL65_.jpg,10,$16.16,False,False,True,False,9K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sun, Oct 20",False,,,,
201,B07G1PQFBZ,2-Year Protection Plan for Fire TV Stick 4K,$4.99,,USD,4.6,15956,https://www.amazon.com/dp/B07G1PQFBZ,https://m.media-amazon.com/images/I/61GgfcqizQL._AC_UY654_FMwebp_QL65_.jpg,1,$4.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
202,B07724HNTX,"Kasa Smart 3 Way Switch HS210 KIT, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch works with Alexa and Google Home, UL Certified, No Hub Required, White,2 Count (Pack of 1)",$27.99,$39.99,USD,4.6,18288,https://www.amazon.com/dp/B07724HNTX,https://m.media-amazon.com/images/I/61wXUxO7APL._AC_UY654_FMwebp_QL65_.jpg,9,$24.55,False,False,True,True,4K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sun, Oct 20",True,$14.00,2.0,,
203,B08FF4RVNM,"Certified Refurbished Ring Floodlight Cam Wired Plus with motion-activated 1080p HD video, White (2021 release)",$169.99,,USD,4.6,1725,https://www.amazon.com/dp/B08FF4RVNM,https://m.media-amazon.com/images/I/51TdAAWxGnS._AC_UY654_FMwebp_QL65_.jpg,1,$169.99,False,False,True,True,100+ bought in past month,"FREE delivery Thu, Oct 24 Or fastest delivery Wed, Oct 23",True,,,,
204,B0848JKH25,Echo Studio with Echo Sub,$299.00,$329.98,USD,4.5,42304,https://www.amazon.com/dp/B0848JKH25,https://m.media-amazon.com/images/I/61RkGg3t+OL._AC_UY654_FMwebp_QL65_.jpg,1,$299.00,False,False,False,False,List: ,FREE delivery,True,,,,
205,B0B69RN4T5,"Ring Spare Parts Kit for Spotlight Cam Pro Battery &amp; Spotlight Cam Plus Battery, White",$4.99,,USD,4.6,1509,https://www.amazon.com/dp/B0B69RN4T5,https://m.media-amazon.com/images/I/519SUuGY1gL._AC_UY654_FMwebp_QL65_.jpg,1,$4.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",True,,,,
206,B08J8FFJ8H,"Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Charcoal",,,,4.6,174815,https://www.amazon.com/dp/B08J8FFJ8H,https://m.media-amazon.com/images/I/51iobpaEM5S._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,False,True,300+ bought in past month,,True,,,,
207,B0B8C3WDPH,"Certified Refurbished Fire TV Stick with Alexa Voice Remote (includes TV controls), HD streaming device",$34.99,,USD,4.4,6834,https://www.amazon.com/dp/B0B8C3WDPH,https://m.media-amazon.com/images/I/51TjJOTfslL._AC_UY654_FMwebp_QL65_.jpg,1,$34.99,False,False,True,False,10K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sun, Oct 20",False,,,,
208,B07ZB2DFMB,Ring Alarm Keypad (2nd Gen),$49.99,,USD,4.7,8060,https://www.amazon.com/dp/B07ZB2DFMB,https://m.media-amazon.com/images/I/41b3eHSm0fL._AC_UY654_FMwebp_QL65_.jpg,1,$49.99,False,False,True,True,1K+ bought in past month,"FREE delivery Wed, Oct 23 Or fastest delivery Fri, Oct 18",False,,,,
209,B09MV3Q1XF,4-Year Protection plan for Fire TV 32&quot; 2-Series,$18.99,$24.99,USD,3,12,https://www.amazon.com/dp/B09MV3Q1XF,https://m.media-amazon.com/images/I/616ERTld7rL._AC_UY654_FMwebp_QL65_.jpg,1,$18.99,False,False,False,False,1K+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
210,B0952VWQWC,"Made for Amazon, Wireless Charging Dock for Kindle Paperwhite Signature Edition. Only compatible with Kindle Paperwhite Signature Edition (2022 Release)",$22.99,$32.99,USD,4.7,14666,https://www.amazon.com/dp/B0952VWQWC,https://m.media-amazon.com/images/I/81qK5NaQwOL._AC_UY654_FMwebp_QL65_.jpg,4,$6.76,False,False,True,False,10K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
211,B0741WGQ36,Amazon 5ft USB to Micro-USB Cable (designed for use with Fire tablets and Kindle E-readers),$9.99,,USD,4.4,26395,https://www.amazon.com/dp/B0741WGQ36,https://m.media-amazon.com/images/I/41KxgZW5KLL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
212,B082XG5LR8,"Ring Interchangeable Faceplate for Doorbells - Video Doorbell 3, Video Doorbell 3 Plus, Video Doorbell 4, Battery Doorbell Plus, Battery Doorbell Pro - Galaxy Black",$14.99,,USD,4.6,4625,https://www.amazon.com/dp/B082XG5LR8,https://m.media-amazon.com/images/I/41vbD7anWkS._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,False,400+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",True,,,,
213,B07ZZSWFFS,2-Year Accident Protection Plan for Fire TV Stick (3rd Gen) and Fire TV Stick Lite,$3.99,,USD,4.6,13047,https://www.amazon.com/dp/B07ZZSWFFS,https://m.media-amazon.com/images/I/61f8Fvn8VLL._AC_UY654_FMwebp_QL65_.jpg,1,$3.99,False,False,False,False,4K+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
214,B08VYQ9J7L,Kindle Paperwhite Cork Cover (11th Generation-2021),$29.99,$49.99,USD,4.7,2675,https://www.amazon.com/dp/B08VYQ9J7L,https://m.media-amazon.com/images/I/51w8A+KsD0L._AC_UY654_FMwebp_QL65_.jpg,8,$27.59,False,False,True,True,2K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
215,B09JHDD6FJ,2-Year Protection Plan for Echo Buds (2023 release),$4.99,,USD,2,16,https://www.amazon.com/dp/B09JHDD6FJ,https://m.media-amazon.com/images/I/51gl6Rff9-L._AC_UY654_FMwebp_QL65_.jpg,1,$4.99,False,False,False,False,400+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
216,B0BWZ3GJDP,2-Year Protection plan for Amazon Fire TV Soundbar,$9.99,$12.99,USD,5,3,https://www.amazon.com/dp/B0BWZ3GJDP,https://m.media-amazon.com/images/I/51Bx0PfAQiL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,False,False,False,False,200+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
217,B0BMPR79YS,"Anti-Glare Screen Protector (2 Pack), for Amazon Fire Max 11 (2023 Release)",$17.99,,USD,4.3,1313,https://www.amazon.com/dp/B0BMPR79YS,https://m.media-amazon.com/images/I/41OpVC-ReML._AC_UY654_FMwebp_QL65_.jpg,1,$17.99,False,True,True,False,2K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
218,B07X6CC3H6,Blink Mini camera stand (White),$4.99,,USD,4.4,3289,https://www.amazon.com/dp/B07X6CC3H6,https://m.media-amazon.com/images/I/411WP6eVOwL._AC_UY654_FMwebp_QL65_.jpg,1,$4.99,False,False,True,False,1K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sun, Oct 20",True,,,,
219,B0BPJYB2RP,"Amazon Fire Max 11 Tablet Magnetic Slim Cover (Only compatible with 13th generation tablet, 2023 release) - Black",$44.99,$49.99,USD,4.4,2015,https://www.amazon.com/dp/B0BPJYB2RP,https://m.media-amazon.com/images/I/81ZVeaQNs3L._AC_UY654_FMwebp_QL65_.jpg,6,$35.18,False,False,True,True,1K+ bought in past month,"FREE delivery Tue, Oct 22 Or fastest delivery Sat, Oct 19",False,,,,
220,B08D6WJYD9,"Amazon Alexa Voice Remote (3rd Gen) with TV controls, Requires compatible Fire TV device, 2021 release",$29.99,,USD,4.5,19979,https://www.amazon.com/dp/B08D6WJYD9,https://m.media-amazon.com/images/I/41kTYzDaAeL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,4K+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
221,B095368BTZ,Made for Amazon Universal Tilting TV Wall Mount for 32-55&quot; TVs and Compatible with Amazon Fire TVs,$39.99,,USD,4.6,1257,https://www.amazon.com/dp/B095368BTZ,https://m.media-amazon.com/images/I/71oUO1yYhdL._AC_UY654_FMwebp_QL65_.jpg,1,$39.99,False,False,True,False,6K+ bought in past month,"FREE delivery Fri, Oct 25 Or fastest delivery Tue, Oct 22",False,,,,
222,B08KSLPMGW,2-Year Protection Plan for Amazon Smart Thermostat,$7.99,,USD,4.2,296,https://www.amazon.com/dp/B08KSLPMGW,https://m.media-amazon.com/images/I/71tHGrenyGL._AC_UY654_FMwebp_QL65_.jpg,1,$7.99,False,False,False,False,200+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
223,B08LZ3LTFV,Corner Kit for Ring Video Doorbell Wired (2021 release),$9.99,,USD,4.4,10576,https://www.amazon.com/dp/B08LZ3LTFV,https://m.media-amazon.com/images/I/41DeeNExgeL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
224,B0BWSF349F,Blink Silicone Skin for Outdoor 4 Smart Security Camera – Glacier,$7.99,,USD,4.4,422,https://www.amazon.com/dp/B0BWSF349F,https://m.media-amazon.com/images/I/41qFiijrH1L._AC_UY654_FMwebp_QL65_.jpg,1,$7.99,False,False,True,False,1K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Tue, Oct 22",True,,,,
225,B07P989QTJ,Official Luna Wireless Controller,$69.99,,USD,4.2,12045,https://www.amazon.com/dp/B07P989QTJ,https://m.media-amazon.com/images/I/51qbcWzHSML._AC_UY654_FMwebp_QL65_.jpg,3,$59.49,False,False,True,False,4K+ bought in past month,"FREE delivery Mon, Oct 21 Or fastest delivery Fri, Oct 18",False,,,,
226,B0B64LXNH6,Owl Nest Stand for Echo Dot (5th Gen) Kids,$19.99,,USD,4.7,1614,https://www.amazon.com/dp/B0B64LXNH6,https://m.media-amazon.com/images/I/71irHtZ9ldL._AC_UY654_FMwebp_QL65_.jpg,9,$7.87,False,False,True,False,2K+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
227,B08D7KKT3Q,"Made For Amazon Outlet Hanger, Black, for Echo Dot (4th generation)",$6.99,$16.99,USD,4.4,6471,https://www.amazon.com/dp/B08D7KKT3Q,https://m.media-amazon.com/images/I/81I-HOWUFwL._AC_UY654_FMwebp_QL65_.jpg,6,$5.24,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
228,B0923CLBN5,Ring Alarm Contact Sensor Riser (2nd gen),$9.99,,USD,4.4,1175,https://www.amazon.com/dp/B0923CLBN5,https://m.media-amazon.com/images/I/41NXzyMnraL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,False,False,True,False,1K+ bought in past month,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
229,B08B4D5RS6,2-Year Accident Protection Plan for Kindle Paperwhite,$24.99,,USD,4.4,944,https://www.amazon.com/dp/B08B4D5RS6,https://m.media-amazon.com/images/I/615JiwTUG4L._AC_UY654_FMwebp_QL65_.jpg,1,$24.99,False,False,False,False,6K+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
230,B08C9NFVS1,Ring Plug-In Adapter (2nd generation) for Doorbells,$24.99,,USD,4.6,7021,https://www.amazon.com/dp/B08C9NFVS1,https://m.media-amazon.com/images/I/41zzSLFw5xL._AC_UY654_FMwebp_QL65_.jpg,4,$23.39,False,False,True,False,2K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sun, Oct 20",False,,,,
231,B07WQ1VH72,"Fire HD 8 tablet, 8&quot; HD display, 32 GB, (2020 release), designed for portable entertainment, Twilight Blue",,,,4.5,173811,https://www.amazon.com/dp/B07WQ1VH72,https://m.media-amazon.com/images/I/71MPAn7oA+L._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,False,False,100+ bought in past month,,False,,,,
232,B096LCBTBN,Ring Wired Doorbell Pro (Video Doorbell Pro 2) Faceplate - Smooth Black,$14.99,,USD,4.6,1056,https://www.amazon.com/dp/B096LCBTBN,https://m.media-amazon.com/images/I/31Fx6ujKZkL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,False,400+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",True,,,,
233,B08P4QMDT8,"Made for Amazon, Kids Portable Charger, for Fire Kids &amp; Kids Pro Tablets",$27.99,$32.99,USD,4.7,3545,https://www.amazon.com/dp/B08P4QMDT8,https://m.media-amazon.com/images/I/61fW4DMrNqL._AC_UY654_FMwebp_QL65_.jpg,3,$19.89,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
234,B0B29N2P37,WiZ Clear 40W BA11 Tunable White Filament LED Smart Candle-Shaped Bulb - Pack of 1 - E12- Indoor - Connects to Your Existing Wi-Fi - Control with Voice or App - Matter Compatible,$11.89,$14.99,USD,4.1,23,https://www.amazon.com/dp/B0B29N2P37,https://m.media-amazon.com/images/I/61UyOtxbeEL._AC_UY654_FMwebp_QL65_.jpg,1,$11.89,False,False,True,False,50+ bought in past month,"FREE delivery Mon, Oct 21 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
235,B09LRHK2MV,WiZ 65W BR30 Color LED Smart Bulb - Pack of 1 - E26- Indoor - Connects to Your Existing Wi-Fi - Control with Voice or App + Activate with Motion - Matter Compatible,$11.99,,USD,4.3,413,https://www.amazon.com/dp/B09LRHK2MV,https://m.media-amazon.com/images/I/71czoBKENeL._AC_UY654_FMwebp_QL65_.jpg,13,$8.99,False,False,True,True,100+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
236,B07ZB2QF2V,Ring Alarm Motion Detector,$29.99,,USD,4.7,10727,https://www.amazon.com/dp/B07ZB2QF2V,https://m.media-amazon.com/images/I/41MWSX8igXL._AC_UY654_FMwebp_QL65_.jpg,3,$28.80,False,False,True,False,2K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
237,B0BF31391J,3-Year Protection plan for Amazon Echo Show 8 (3rd Gen),$22.99,,USD,3.7,6,https://www.amazon.com/dp/B0BF31391J,https://m.media-amazon.com/images/I/51KnsoYPkFL._AC_UY654_FMwebp_QL65_.jpg,1,$22.99,False,False,False,False,50+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
238,B08JN8FBWD,"Certified Refurbished Ring Video Doorbell Wired – Convenient, essential features in a compact design (existing doorbell wiring required) - 2021 release",$29.99,$44.99,USD,4.3,5871,https://www.amazon.com/dp/B08JN8FBWD,https://m.media-amazon.com/images/I/71bgyic1TQL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,True,4K+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
239,B09TGLFKK9,"NuPro Anti-Glare Screen Protector for Amazon Fire 7 Tablet (12th generation, 2022 release), 2-pack",$12.99,,USD,4.5,5140,https://www.amazon.com/dp/B09TGLFKK9,https://m.media-amazon.com/images/I/61tNoHieRqL._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,False,False,False,False,1K+ bought in past month,FREE delivery on $35 shipped by Amazon.,False,,,,
240,B07YP9VK7Q,"Ring A19 Smart LED Bulb, White (Bridge required)",$14.99,,USD,4.4,11304,https://www.amazon.com/dp/B07YP9VK7Q,https://m.media-amazon.com/images/I/71xQSVkgHpL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,1K+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
241,B083JBD9D6,"10ft Power Adapter for Ring Indoor Cam (1st Gen), White",$12.99,,USD,4.6,8725,https://www.amazon.com/dp/B083JBD9D6,https://m.media-amazon.com/images/I/51519QNIoTL._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,False,False,True,False,200+ bought in past month,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",True,,,,
242,B086968CQC,Ring Wedge Kit for Video Doorbell (2nd Generation) &amp; Battery Doorbell,$19.99,,USD,4.3,12005,https://www.amazon.com/dp/B086968CQC,https://m.media-amazon.com/images/I/41jsiQjYcPL._AC_UY654_FMwebp_QL65_.jpg,1,$19.99,False,False,True,False,500+ bought in past month,"FREE delivery Mon, Oct 28 on $35 of items shipped by AmazonOr fastest delivery Wed, Oct 23",False,,,,
243,B095J3GCZZ,2-Year Accident Protection Plan for Kindle,$14.99,,USD,2.4,22,https://www.amazon.com/dp/B095J3GCZZ,https://m.media-amazon.com/images/I/61pr8jEqv6L._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,False,False,100+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
244,B0BP9FP23M,3-Year Protection plan for Amazon Fire TV Stick 4K Max,$7.99,,USD,3.4,24,https://www.amazon.com/dp/B0BP9FP23M,https://m.media-amazon.com/images/I/61GgfcqizQL._AC_UY654_FMwebp_QL65_.jpg,1,$7.99,False,False,False,False,50+ bought in past month,FREE delivery Oct 22 - 24,False,,,,
245,B07Z5PBXB5,"Ring Wired Doorbell Plus (Video Doorbell Pro) Faceplate - Galaxy Black, 1 Count",$14.99,,USD,4.5,1730,https://www.amazon.com/dp/B07Z5PBXB5,https://m.media-amazon.com/images/I/41cmSp5HvdL._AC_UY654_FMwebp_QL65_.jpg,2,$10.18,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",True,,,,
