,asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,product_availability
1309,B00MU4RLM4,Belkin 6-Foot High-Speed HDMI to HDMI Cable,,,4.6,1516,1,26.88,False,False,False,False,No featured offers available,False,
1310,B07G1MHNHS,3-Year Accident Protection for Fire TV Recast (2018 release),39.99,,4.2,234,1,39.99,False,False,False,False,,False,
1311,B0CBNXCWC4,"Echo Show 5 Bundle: Includes Echo Show 5 (3rd Gen, 2023 release) | Cloud Blue &amp; Made For Amazon Disney Mickey Mouse Stand",129.98,,,0,1,129.98,False,False,False,False,,False,
1312,B09RPCCZBK,"Fire 7 Kids Pro tablet, 7&quot; 16 GB (Black) + Sleeve + Power Charger",147.97,149.97,,0,1,147.97,False,False,False,False,List: ,False,Only 1 left in stock - order soon.
1313,B0DGQZHD2J,Echo Show 5 with Globe Electric Smart Bulb,101.98,,,0,1,101.98,False,False,False,False,,False,
1314,B0BHVGLJXQ,Echo Studio | Glacier White with Philips Hue Color Smart Bulb,243.98,,4.5,82,1,243.98,False,False,False,False,,False,
1315,B07PZFBR8T,"2-Year Protection Plan plus Accident Protection for Echo Buds (2019 release, delivered via e-mail)",19.99,,4.2,571,1,19.99,False,False,False,False,,False,
1316,B0DGQZJB12,Echo Hub with Globe Electric Smart Bulb,191.98,,,0,1,191.98,False,False,False,False,,False,
1317,B07T94NMWT,"1-Year Protection Plan plus Accident Protection for Echo Studio (2019 release, delivered via e-mail)",14.99,,5,1,1,14.99,False,False,False,False,,False,
1318,B0DGRQTQ2Y,Echo Show 8 with Globe Electric Smart Bulb,161.98,,,0,1,161.98,False,False,False,False,,False,
1319,B0DCHCG38R,"Amazon Smart Air Quality Monitor with Clorox Smart Air Purifiers for Home, True HEPA Filter, Works with Alexa Large Rooms up to 1,500 Sq Ft",229.98,,,0,1,229.98,False,False,False,False,,False,
1320,B0CX7RRM9Z,"Ring Pan-Tilt Indoor Cam, Black with Ring Stick Up Cam Pro Plug-In, Black",229.99,241.98,,0,1,229.99,False,False,False,False,Was: ,False,
1321,B09RPCCZBK,"Fire 7 Kids Pro tablet, 7&quot; 16 GB (Black) + Sleeve + Power Charger",147.97,149.97,,0,1,147.97,False,False,False,False,List: ,False,Only 1 left in stock - order soon.
1322,B0DGQZHD2J,Echo Show 5 with Globe Electric Smart Bulb,101.98,,,0,1,101.98,False,False,False,False,,False,
1323,B0BHVGLJXQ,Echo Studio | Glacier White with Philips Hue Color Smart Bulb,243.98,,4.5,82,1,243.98,False,False,False,False,,False,
1324,B07PZFBR8T,"2-Year Protection Plan plus Accident Protection for Echo Buds (2019 release, delivered via e-mail)",19.99,,4.2,571,1,19.99,False,False,False,False,,False,
1325,B0DGQZJB12,Echo Hub with Globe Electric Smart Bulb,191.98,,,0,1,191.98,False,False,False,False,,False,
1326,B07T94NMWT,"1-Year Protection Plan plus Accident Protection for Echo Studio (2019 release, delivered via e-mail)",14.99,,5,1,1,14.99,False,False,False,False,,False,
1327,B0DGRQTQ2Y,Echo Show 8 with Globe Electric Smart Bulb,161.98,,,0,1,161.98,False,False,False,False,,False,
1328,B0DCHCG38R,"Amazon Smart Air Quality Monitor with Clorox Smart Air Purifiers for Home, True HEPA Filter, Works with Alexa Large Rooms up to 1,500 Sq Ft",229.98,,,0,1,229.98,False,False,False,False,,False,
1329,B0CX7RRM9Z,"Ring Pan-Tilt Indoor Cam, Black with Ring Stick Up Cam Pro Plug-In, Black",229.99,241.98,,0,1,229.99,False,False,False,False,Was: ,False,
1330,B0BCHBHGQM,"Fire HD 10 Tablet (32 GB, Denim, Lockscreen Ad Supported) + 2-Year Protection Plan",174.98,,4,2,1,174.98,False,False,True,False,,False,Only 1 left in stock - order soon.
1331,B0BGZ6NHBC,Echo Studio | Glacier White with Philips Hue Color Smart Bulb,249.96,,,0,1,249.96,False,False,False,False,,False,
1332,B0CKM19187,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 64 GB | Ocean &amp; Made for Amazon Clear Case &amp; Stylus Pen",244.97,,,0,1,244.97,False,False,False,False,,False,
1333,B0DGQYML7K,Echo Studio with Globe Electric Smart Bulb,211.98,,,0,1,211.98,False,False,False,False,,False,
1334,B0DDZWGQY2,Echo Studio with Energetic Smart Color Bulb,213.28,,,0,1,213.28,False,False,False,False,,False,
1335,B0CK5GMF2W,"Fire 7 Kids Tablet (16GB, Red) + Kids Headset",154.98,,5,2,1,154.98,False,False,False,False,,False,
1336,B009GU8V10,Kindle Paperwhite Skin Kit/Decal - Moon Meadow - Juleez,16.99,,3.4,84,1,16.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1337,B0D54SWPHS,Echo Studio with Sengled Bluetooth Mesh bulb,217.87,,,0,1,217.87,False,False,False,False,,False,
1338,B0CLX4Y6CF,"Tablet Bundle for Amazon Fire HD 10, (13th Gen, 2023 release). Included: Made for Amazon Clear Case, Stylus Pen and NuPro Antiglare Screen Protector",82.97,,,0,1,82.97,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1339,B0DF18PJS7,Echo Show 8 with Energetic Smart Color Bulb,163.28,,,0,1,163.28,False,False,False,False,,False,
1340,B0DDZYJKKJ,Echo Show 8 with Energetic Smart Color Bulb,163.28,,,0,1,163.28,False,False,False,False,,False,
1341,B0DDZYJ65K,Echo Dot with Energetic Smart Color Bulb,63.28,63.98,,0,1,63.28,False,False,False,False,List: ,False,
1342,B0BBSDK4Y3,"Echo Home Entertainment Bundle | Echo Studio + 2 Echo (4th Gen), Glacier White",399.97,,2.6,3,1,399.97,False,False,False,False,,False,
1343,B07FZQYJK7,1-Year Accident Protection for Echo Plus (2018 release),14.99,,3.9,51,1,14.99,False,False,False,False,,False,
1344,B07SJ8Y2F7,"3-Year Protection Plan plus Accident Protection for Echo Flex (2019 release, delivered via e-mail)",7.99,,4.5,431,1,7.99,False,False,False,False,,False,
1345,B00NKR6UYK,Griffin Identity Performance Case for Apple iPhone 6 Plus - Turquoise/Grey,9.99,,,0,1,9.99,False,False,False,False,($99.90$99.90/100 g),False,Only 3 left in stock - order soon.
1346,B0083MR1JU,DecalGirl Kindle Touch Skin - USMC Camo (does not fit Kindle Paperwhite),14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 13 left in stock (more on the way).
1347,B00472O4I6,"Skinit Kindle Skin (Fits Kindle Keyboard), Charlotte Bobcats",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1348,B0DF11HGZ7,Echo Pop with Energetic Smart Color Bulb,53.28,53.98,,0,1,53.28,False,False,False,False,List: ,False,
1349,B0083MRCIK,DecalGirl Kindle 6&quot; Skin - Queen Mother,14.99,,4.5,3,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 2 left in stock (more on the way).
1350,B005Z44G2Y,Decalgirl Kindle Skin - Papel Picado,14.99,,4.5,3,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 17 left in stock (more on the way).
1351,B09BPCBBWW,Amazon Fire TV 55&quot; Omni Series 4K UHD smart TV bundle with Universal Tilting Wall Mount and Red Remote Cover,454.97,612.97,4.7,13,1,454.97,False,False,False,False,List: ,False,
1352,B004G5ZX8O,"Skinit Kindle Skin (Fits Kindle Keyboard), Kansas City Wizards",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1353,B0D43TCS6Z,"Blink Outdoor 4 (4th Gen) – Wire-free smart security camera, two-year battery life - 1 camera system with Echo Show 5 - Smart display with 2x the bass and clearer sound | Charcoal",589.99,,,0,1,589.99,False,False,False,False,,False,
1354,B0774DBGT2,"Certified Refurbished Kindle Paperwhite – (previous generation - 2018 release) Waterproof with 2x the Storage, 32 GB, Wi-Fi + Free Cellular Connectivity",229.99,,4.1,124,1,229.99,False,False,True,False,,False,Only 1 left in stock - order soon.
1355,B0BQ1S3QJC,"Tablet Bundle: Includes All-new Amazon Fire HD 8 tablet, 8” HD Display, 64 GB (Denim) &amp; Made for Amazon Active Noise Cancelling Bluetooth Headphones (Blue)",,,,0,1,,False,False,False,False,,False,
1356,B0DGRMYTGY,Echo Pop with Amazon Basics Smart Color Bulb,52.98,,,0,1,52.98,False,False,False,False,,False,
1357,B0CWYKPD7Z,"Amazon Kid-Friendly Case for Fire HD 8 tablet (Only compatible with 12th generation tablet), Hello Teal",32.99,,,0,1,32.99,False,False,True,False,,False,
1358,B0DGS21DR4,Echo Studio with Amazon Basics Smart Color Bulb,212.98,,,0,1,212.98,False,False,False,False,,False,
1359,B0BQ3BBG47,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot;, 1080p Full HD, 32 GB (Black) &amp; Made for Amazon Active Noise Cancelling Bluetooth Headphones (Black)",209.98,229.98,4.8,20,1,209.98,False,False,False,False,List: ,False,
1360,B08P2FRJGM,3 Year Protection Plan for 43&quot; 4-Series 4K Amazon Fire TV,29.99,,4.5,2,1,29.99,False,False,False,False,,False,
1361,B01LWJ1J1Q,"MoKo Case Fits 6&quot; Kindle Paperwhite(10th Gen, 2018 Releases)/All Paperwhite 2012-2017, Auto Wake/Sleep Standing Origami Slim Shell Cover with Auto Wake/Sleep for Amazon Kindle Paperwhite 2018, Indigo",25.99,39.99,4.4,2795,1,25.99,False,False,True,False,($5.49$5.49/in),False,Only 7 left in stock - order soon.
1362,B09L33QCKM,"Fire 7 tablet, 7&quot; display, 32 GB, latest model (2019 release), without lockscreen ads, Black",84.99,,3.8,25,1,84.99,False,False,False,False,,False,Only 19 left in stock - order soon.
1363,B01NBB6YXM,"Amazon Fire 7 Tablet Case (7th Generation, 2017 Release), Marine Blue",,,4.4,4733,1,,False,False,False,False,,False,
1364,B005Z44EIU,Mossy Oak Kindle Skin - Breakup Infinity,14.99,,4.1,10,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1365,B0BQ1K5SX8,"Tablet Bundle: Includes All-new Amazon Fire HD 8 tablet, 8” HD Display, 64 GB (Black) &amp; Made for Amazon Active Noise Cancelling Bluetooth Headphones (Black)",,,,0,1,,False,False,False,False,,False,
1366,B08L95GLCP,"Fire HD 8 Kids Tablet 32GB Purple with Made for Amazon Kids Tablet Backpack, Pink",,,4.7,27,1,,False,False,False,False,,False,
1367,B01IQEIX82,1-Year Accident Protection for Echo (2017 release),9.99,12.99,4.3,84,1,9.99,False,False,False,False,List: ,False,
1368,B085K45C3S,Echo Dot (4th generation) International Version | Smart speaker with Alexa | Charcoal,49.99,65.55,4.7,401,1,49.99,False,False,False,False,Typical: ,False,
1369,B0DHF78JDZ,Echo Show 8 with WiZ Smart Color Bulb,160.98,,,0,1,160.98,False,False,False,False,,False,
1370,B0DJDPNFM9,Amazon Fire HD 8 Tablet (32GB Hibiscus) + Standing Cover (Hibiscus),132.98,,,0,1,132.98,False,False,False,False,,False,
1371,B0DHF3QSLK,Echo 4th Gen with WiZ Smart Color Bulb,110.98,,,0,1,110.98,False,False,False,False,,False,
1372,B0DGRP3NRM,Echo Show 8 with Globe Electric Smart Bulb,161.98,,,0,1,161.98,False,False,False,False,,False,
1373,B0DGR1P8DK,Echo 4th Gen with Globe Electric Smart Bulb,111.98,,,0,1,111.98,False,False,False,False,,False,
1374,B0DF142YTR,Echo 4th Gen with Energetic Smart Color Bulb,113.28,,,0,1,113.28,False,False,False,False,,False,
1375,B0D54T1PMQ,Echo Studio with Sengled Bluetooth Mesh bulb,217.87,,,0,1,217.87,False,False,False,False,,False,
1376,B0D54SW7Y5,Echo Pop (Charcoal) with Sengled Bluetooth Smart Bulb,57.87,59.97,,0,1,57.87,False,False,False,False,List: ,False,
1377,B0D54SP11Y,Echo Pop (Lavender Bloom) with Sengled Bluetooth Smart Bulb,57.87,59.97,,0,1,57.87,False,False,False,False,List: ,False,
1378,B0C2W1BWLF,Amazon Fire HD 8 tablet (2022 Release) Bundle: Includes Made for Amazon Clear Case + Glass Screen Protector &amp; Made For Amazon 15W Type-C Wall Charger with USB-C Cable,54.98,,,0,1,54.98,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 1 left in stock - order soon.
1379,B0BGZ6LZR8,Echo Studio | Charcoal with Philips Hue Color Smart Bulb,249.96,,,0,1,249.96,False,False,False,False,,False,
1380,B076JQKQS3,"Kindle Gear Gift Bundle including Backpack, Luggage Tags (x2, Blue), and Travel Coffee Mug",144.97,,,0,1,144.97,False,False,False,False,,False,
1381,B0DGRLFQY2,Echo Hub with Amazon Basics Smart Color Bulb,192.98,,,0,1,192.98,False,False,False,False,,False,
1382,B0DHDP75Q2,Echo Show 10 with WiZ Smart Color Bulb,260.98,,,0,1,260.98,False,False,False,False,,False,
1383,B0DGQXGWFH,Echo Show 10 with Globe Electric Smart Bulb,261.98,,,0,1,261.98,False,False,False,False,,False,
1384,B08L95HNLB,"Fire HD 8 Kids Tablet 32GB Purple with Made for Amazon Kids Tablet Backpack, Birds",,,4.6,12,1,,False,False,False,False,,False,
1385,B0D92RQCNT,"Amazon Fire HD 8 Kids Tablet (64 GB, Blue) + Tablet Sleeve (Blue)",199.98,,,0,1,199.98,False,False,False,False,,False,
1386,B005Z44S7W,Decalgirl Kindle Touch Skin - Monet - Garden of Givenry (does not fit Kindle Paperwhite),14.99,,3,3,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 17 left in stock (more on the way).
1387,B01A5PJMPI,mumbi Flip Cases for Samsung Galaxy,21.18,,4.4,785,1,21.18,False,False,False,False,,False,
1388,B00GA55SII,"Kindle Paperwhite Journal Case by Incipio, Brown",29.99,,3.7,136,1,29.99,False,False,False,False,,False,
1389,B0BCHGW8WS,"Fire HD 10 Tablet (32 GB, Olive, Lockscreen Ad Supported) + 2-Year Protection Plan",,,5,1,1,,False,False,False,False,,False,
1390,B0DHFGVP5V,Echo Studio with WiZ Smart Color Bulb,210.98,,,0,1,210.98,False,False,False,False,,False,
1391,B0D94S4NZL,"Fire 7 tablet (16 GB, Denim, Ad-Supported) + Made for Amazon Clear Case (Blue)",80.98,84.98,,0,1,80.98,False,False,False,False,List: ,False,
1392,B07G1R76MJ,"1-Year Protection Plan plus Accident Protection for Echo Show (2018 release, delivered via e-mail)",29.99,,4.4,34,1,29.99,False,False,False,False,,False,
1393,B00J7WJE8G,2-Year Protection Plan plus Accident Protection for Kindle Voyage (delivered via e-mail),9.99,19.99,4,122,1,9.99,False,False,False,False,List: ,False,
1394,B09MV4BRH2,3-Year Protection plan for Fire TV 32&quot; 2-Series,19.99,,,0,1,19.99,False,False,False,False,,False,
1395,B01IQELN34,2-Year Protection Plan plus Accident Protection for Amazon Cloud Cam (delivered via e-mail),11.99,,3.9,53,1,11.99,False,False,False,False,,False,
1396,B0DGRN28VV,Echo (4th Gen) with Amazon Basics Smart Color Bulb,112.98,,,0,1,112.98,False,False,False,False,,False,
1397,B0D54RSNR9,Echo (4th gen) with Sengled Bluetooth Mesh bulb,117.87,119.97,,0,1,117.87,False,False,False,False,List: ,False,
1398,B0D54R91NS,Echo Dot + Sengled Bluetooth Mesh Bulb,67.87,69.97,,0,1,67.87,False,False,False,False,List: ,False,
1399,B0DGRTK8WV,Echo Show 8 with Amazon Basics Smart Color Bulb,162.98,,,0,1,162.98,False,False,False,False,,False,
1400,B0DGRQ75D7,Echo (4th Gen) with Amazon Basics Smart Color Bulb,112.98,,,0,1,112.98,False,False,False,False,,False,
1401,B0CP1CJH9M,"Echo Show 8 (3rd Gen, 2023 release) in Charcoal bundle with Philips Hue Smart Color Bulb",193.98,204.98,,0,1,193.98,False,False,False,False,List: ,False,
1402,B08GYLFWGR,Skinit Decal Phone Skin Compatible with Samsung Galaxy Z Flip - Officially Licensed Warner Bros Scooby-Doo Design,15.99,,5,1,1,15.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1403,B0BQ3G77NJ,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot;, 1080p Full HD, 64 GB (Denim) &amp; Made for Amazon Active Noise Cancelling Bluetooth Headphones (Blue)",249.98,269.98,5,2,1,249.98,False,False,False,False,List: ,False,Only 1 left in stock - order soon.
1404,B08L97QZF6,"Fire HD 8 Kids Tablet 32GB Blue with Made for Amazon Kids Tablet Backpack, Blue",,,4.5,77,1,,False,False,False,False,,False,
1405,B0DGRNKFDY,Echo Studio with Amazon Basics Smart Color Bulb,212.98,,,0,1,212.98,False,False,False,False,,False,
1406,B0DGRBVP5S,Echo Studio with Globe Electric Smart Bulb,211.98,,,0,1,211.98,False,False,False,False,,False,
1407,B0DDZRX8D8,Echo Hub with Energetic Smart Color Bulb,193.28,,,0,1,193.28,False,False,False,False,,False,
1408,B0D54V62JJ,Echo (4th gen) with Sengled Bluetooth Mesh bulb,117.87,119.97,,0,1,117.87,False,False,False,False,List: ,False,
1409,B0CLWYX5GR,Tablet Bundle for Amazon Fire HD 8 Plus tablet (2022 Release). Included: Amazon Fire HD 8 Tablet Case (2022 release) | Black &amp; Screen Protector (2 Pack) | Antiglare,49.98,,,0,1,49.98,False,False,False,False,,False,
1410,B08XV5X86G,Fire HD 8 Smart Home Bundle including Fire HD 8 Tablet 32 GB Ad-Supported (Twilight Blue) with Blink Mini Camera,,,4.2,43,1,,False,False,False,False,,False,
1411,B08L96V18M,"Fire 7 Kids Tablet 32GB Purple with Made for Amazon Kids Tablet Backpack, Pink",,,4.2,36,1,,False,False,False,False,,False,
1412,B07G1DYPQM,2-Year Accident Protection for Echo Input (2018 release),7.99,,4.3,47,1,7.99,False,False,False,False,,False,
1413,B00CHUIK7G,Caseable &#x27;Follow the Sky&#x27; Kindle Cover for Kindle and Kindle Paperwhite,24.99,39.99,3.3,11,1,24.99,False,False,False,False,List: ,False,
1414,B0DHFBLMHD,Echo Hub with WiZ Smart Color Bulb,190.98,,,0,1,190.98,False,False,False,False,,False,
1415,B0DHF6Q3TL,Echo Spot with WiZ Smart Color Bulb,90.98,,,0,1,90.98,False,False,False,False,,False,
1416,B0DHF6YTBM,Echo 4th Gen with WiZ Smart Color Bulb,110.98,,,0,1,110.98,False,False,False,False,,False,
1417,B0D6X8LY4X,"Fire 7 Kids Tablet (16GB, Blue) + Kids Stylus",126.98,,,0,1,126.98,False,False,False,False,,False,
1418,B0D54TN1PP,Echo Show 5 with Sengled Bluetooth Mesh bulb,107.87,109.97,,0,1,107.87,False,False,False,False,List: ,False,
1419,B0CKM38HSD,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 32 GB | Black &amp; Made for Amazon Clear Case &amp; Stylus Pen",204.97,,,0,1,204.97,False,False,False,False,,False,
1420,B0083MR23U,DecalGirl Kindle Touch Skin - USMC Courage (does not fit Kindle Paperwhite),14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 18 left in stock (more on the way).
1421,B0CKM191FY,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 64 GB | Lilac &amp; Made for Amazon Clear Case &amp; Stylus Pen",244.97,,,0,1,244.97,False,False,False,False,,False,
1422,B09FVZB2DM,Echo Show 8 (2nd Gen) | Charcoal with Sengled Bluetooth Color bulb | Alexa smart home starter kit,140.04,144.98,4.4,81,1,140.04,False,False,False,False,List: ,False,
1423,B09BPBC9VZ,Amazon Fire TV 43&quot; 4-Series 4K UHD smart TV bundle with Universal Tilting Wall Mount and Red Remote Cover,424.97,,4.9,20,1,424.97,False,False,False,False,,False,
1424,B0BYMS9VVJ,NTQinParts Replacement TV Remote Control Controller for Samsung Business LH75QMREBGCXZA QM75R 75 inch 4K UHD 3840x2160 24/7 Commercial Signage LED Display TV,28.99,,,0,1,28.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1425,B0CLX5254N,"Tablet Bundle for Amazon Fire HD 10, (13th Gen, 2023 release). Included: Made for Amazon Clear Case and Stylus Pen",64.98,,,0,1,64.98,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1426,B004D39RM2,"Verso Rechargeable Arc Light for Kindle, Kindle Touch, and Kindle Keyboard (Graphite)",39.99,,3.4,286,1,39.99,False,False,False,False,,False,
1427,B0CXD559NM,"Amazon Alexa Voice Remote Pro Bundle: Includes, Amazon Alexa Voice Remote Pro | Black, and Made for Amazon Standing Remote Cover | Coral",51.98,54.98,,0,1,51.98,False,False,False,False,List: ,False,
1428,B0DHF3TFBY,Echo Show 10 with WiZ Smart Color Bulb,260.98,,,0,1,260.98,False,False,False,False,,False,
1429,B005Z44JXU,Decalgirl Kindle Skin - SciFi,14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1430,B00472O4HC,"Skinit Kindle Skin (Fits Kindle Keyboard), Indiana Pacers",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1431,B01J94TZAI,"Fire HD 8 Tablet with Alexa, 8&quot; HD Display, 32 GB, Marine Blue — without Special Offers - R",124.99,,4.1,322,1,124.99,False,False,False,False,Price may vary by color,False,
1432,B0CX7ZBJD4,"Ring Pan-Tilt Indoor Cam, Black and Ring Pan-Tilt Stick Up Cam Plug-In, Black",199.99,224.97,,0,1,199.99,False,False,False,False,Was: ,False,
1433,B08L97S38S,"Fire HD 8 Kids Tablet 32GB Blue with Made for Amazon Kids Tablet Backpack, Layers",,,4.6,91,1,,False,False,False,False,,False,
1434,B0BLRPMC26,Fire HD 10 Tablet with Fire TV Stick,189.98,,4,2,1,189.98,False,False,False,False,,False,
1435,B0DB6DP8DV,"Blue Buffalo Bursts Crunchy &amp; Creamy Cat Treats, Chicken, 12-oz. Tub + Ring Pet Tag",17.07,18.9,,0,1,17.07,False,False,False,False,Was: ,False,
1436,B07SJ9GXH8,"1-Year Protection Plan plus Accident Protection for Echo Show 8 (2019 release, delivered via e-mail)",14.99,,4.4,25,1,14.99,False,False,False,False,,False,
1437,B00E5UIB16,"BUFFALO Clear Screen Protector Kit for Kindle Fire HDX 8.9 (will only fit Kindle Fire HDX 8.9&quot;), 2 pack",18.99,,3.9,155,1,18.99,False,False,True,False,,False,Only 15 left in stock - order soon.
1438,B005DOKHLK,"Amazon Kindle AU (Type I) Power Adapter (Kindle, Kindle Touch, Kindle Keyboard, Kindle DX)",19.99,,3.9,162,1,19.99,False,False,False,False,,False,
1439,B07XMNCRYL,3-Year Accident Protection Plan for All New Echo Dot 4th Gen w/clock,8.99,,4.5,204,1,8.99,False,False,False,False,,False,
1440,B004G5ZXI4,"Skinit Kindle Skin (Fits Kindle Keyboard), Delta Chi",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1441,B004G5ZV2C,"Skinit Kindle Skin (Fits Kindle Keyboard), Pepperdine University",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1442,B0DGRXP8LH,Echo Show 5 with Amazon Basics Smart Color Bulb,102.98,,,0,1,102.98,False,False,False,False,,False,
1443,B0D54TBZJ5,Echo Show 5 with Sengled Bluetooth Mesh bulb,107.87,109.97,,0,1,107.87,False,False,False,False,List: ,False,
1444,B0CKM2N6NF,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 64 GB | Ocean &amp; Made for Amazon Clear Case",209.98,,,0,1,209.98,False,False,False,False,,False,
1445,B0083MQZMY,DecalGirl Kindle Touch Skin - Assassin&#x27;s Creed: Battle Blade (does not fit Kindle Paperwhite),14.99,,5,4,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 8 left in stock (more on the way).
1446,B01IQD80WW,1-Year Accident Protection for Fire HD 8 Tablet (2018 release),12.99,14.99,4.4,208,1,12.99,False,False,False,False,List: ,False,
1447,B0DDZSSLT8,Echo Show 10 with Energetic Smart Color Bulb,263.28,,,0,1,263.28,False,False,False,False,,False,
1448,B07TGFWZ79,"3-Year Protection Plan plus Accident Protection for Fire TV Blaster (2019 release, delivered via e-mail)",4.99,,4.5,7,1,4.99,False,False,False,False,,False,
1449,B0DHDNYNSV,Echo Pop with WiZ Smart Color Bulb,50.98,,,0,1,50.98,False,False,False,False,,False,
1450,B0DGRLYNWZ,Echo Show 8 with Amazon Basics Smart Color Bulb,162.98,,,0,1,162.98,False,False,False,False,,False,
1451,B07XJ8CHLB,3-Year Accident Protection Plan for All New Echo Dot 4th Gen,5.99,,4.7,468,1,5.99,False,False,False,False,,False,
1452,B0C2S3MSGN,Alexa Voice Remote Pro with Made for Amazon Active Noise Cancelling Bluetooth Headset | Black,94.98,114.98,,0,1,94.98,False,False,False,False,List: ,False,
1453,B07Q2WTTYH,"3-Year Protection Plan plus Accident Protection for Echo Buds (2019 release, delivered via e-mail)",22.99,,4.1,81,1,22.99,False,False,False,False,,False,
1454,B01IQEJ06G,3-Year Accident Protection for Echo (2017 release),19.99,22.99,4.5,1183,1,19.99,False,False,False,False,List: ,False,
1455,B0BDBH2XZJ,Echo Show 10 Bundle with 2-Year Protection Plan,289.98,,5,1,1,289.98,False,False,True,False,,False,
1456,B0DDZNWZYS,Echo Studio with Energetic Smart Color Bulb,213.28,,,0,1,213.28,False,False,False,False,,False,
1457,B009GU9IBW,"Kindle Fire HD 8.9&quot; Skin Kit/Decal - Army Pride, Black (will not fit HDX models)",19.99,,5,1,1,19.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 1 left in stock (more on the way).
1458,B0083MRFXM,DecalGirl Kindle 6&#x27; Skin - Army Pink (does not fit Kindle Paperwhite or Touch),14.99,,5,1,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1459,B00472O57Q,"Skinit Kindle Skin (Fits Kindle Keyboard), Portland Trail Blazers",12.49,24.99,5,1,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1460,B072BYZTXP,mumbi Protective Case for Samsung Galaxy Black Galaxy J5 (2017),17.21,,4.3,303,1,17.21,False,False,False,False,,False,
1461,B00O2AL030,Jonathan Adler Herringbone Cover - Pink (Fits Kindle HDX7),34.99,,3.4,46,1,34.99,False,False,False,False,,False,
1462,B07FZQYL32,3-Year Accident Protection for Echo Plus (2018 release),24.99,,4.5,245,1,24.99,False,False,False,False,,False,
1463,B0DDZP7CMX,Echo Dot with Energetic Smart Color Bulb,63.28,63.98,,0,1,63.28,False,False,False,False,List: ,False,
